akt.citace;akt.název.vyhlášený;short_name;core_weak;core_strong;length;valid_from;n_ver;av_ver_life;int_n;ext_n;autonomy_coeff;int_link_dens;ext_link_dens;degree_in;degree_in_mult;degree_out;degree_out_mult;harmonic_centrality_in;harmonic_centrality_out;harmonic_centrality_all;knn_in;knn_out;knn_all;transitivity;page_rank_normal;hub_score;authority_score;betweenness;eigen_centrality;burt_constraint
172/1947 Sb.;Zákon o opatřeních k provedení mírových smluv s Bulharskem, Finskem, Italií, Maďarskem a Rumunskem;Zákon o provedení mírových smluv;FALSE;FALSE;11;1947-10-14;1;27838,0000000000000;2;0;1,0000000000000000;0,18181818181818182;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
21/1948 Sb.;Zákon o právním postavení snoubenek a nemanželských dětí, pozůstalých po účastnících národního boje za osvobození;Zákon o právním postavení snoubenek a nemanželských dětí;TRUE;FALSE;85;1948-03-05;1;27682,0000000000000;73;6;0,9240506329113924;0,85882352941176465;0,070588235294117646;0;0;1;6;0,000000000000000;1,5579725829725830;76,555216025804526;NA;6,0000000000000000;18,00000000000000;NA;0,000246952111832855;3,25175159104529e-06;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;1,0000000000000000
123/1948 Sb.;Zákon o znárodnění polygrafických podniků;Zákon o znárodnění polygrafických podniků;TRUE;FALSE;92;1948-01-01;2;15460,9583333333339;36;8;0,8181818181818182;0,39130434782608697;0,086956521739130432;2;2;4;8;154,142471417470176;5,7000000000000002;197,040415140414325;7,000000000000000;2,8750000000000000;19,20000000000000;0,3333333333333334;0,000310389885952943;1,28871432509278e-07;6,88593112674567e-06;2,10399469835376e+02;1,82456483852735e-05;0,3387508285115742
131/1948 Sb.;Zákon o likvidaci právních poměrů německé evangelické církve v Čechách, na Moravě a ve Slezsku;Zákon o likvidaci německé evangelické církve;TRUE;FALSE;12;1948-06-04;1;27605,0416666666679;3;2;0,6000000000000000;0,25000000000000000;0,166666666666666657;0;0;2;2;0,000000000000000;5,6186868686868676;169,603210678208370;NA;3,5000000000000000;13,50000000000000;1,0000000000000000;0,000246952111832855;9,24418811984983e-08;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,6886091943088201
273/1948 Sb.;Zákon o úpravě uspokojení a o určení splatnosti některých závazků dotčených znárodňovacími a jinými předpisy;Zákon o závazcích dotčených znárodňovacími předpisy;TRUE;FALSE;116;1948-12-18;1;27408,0000000000000;19;11;0,6333333333333333;0,16379310344827586;0,094827586206896547;0;0;11;11;0,000000000000000;14,5666666666666664;172,385094072591613;NA;3,0909090909090908;7,81818181818182;0,2909090909090909;0,000246952111832855;2,07416176688764e-07;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,2888431168928808
311/1948 Sb.;Zákon o národních dopravních podnicích;Zákon o národních dopravních podnicích;TRUE;FALSE;64;1948-12-30;3;9132,0000000000000;30;6;0,8333333333333334;0,46875000000000000;0,093750000000000000;0;0;2;6;0,000000000000000;1,8011904761904762;158,612475024973804;NA;2,5000000000000000;21,16666666666667;0,0000000000000000;0,000246952111832855;3,40470101936998e-08;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,7222222222222223
245/1948 Sb.;Zákon o štátnom občianstve osôb maďarskej národnosti;Zákon o štátnom občianstve osôb maďarskej národnosti;TRUE;FALSE;8;1948-11-17;1;27439,0000000000000;7;0;1,0000000000000000;0,87500000000000000;0,000000000000000000;2;3;0;0;158,193686868685859;0,0000000000000000;199,974542124541131;11,000000000000000;NA;29,00000000000000;1,0000000000000000;0,000285693584411675;2,71319095971414e-18;1,35134866549526e-05;0,00000000000000e+00;6,36501772749232e-05;0,9134817051134021
53/1948 Sb.;Zákon, kterým se vyvlastňují nemovitosti zapsané ve vložce č. 2423 pozemkové knihy pro katastrální území Královské Vinohrady;Zákon o vyvlastnění nemovitosti v k. ú. Královské Vinohrady;FALSE;FALSE;8;1948-04-15;1;27655,0000000000000;4;0;1,0000000000000000;0,50000000000000000;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
136/1949 Sb.;Zákon, jímž se činí některá opatření ve věcech konfiskovaných patentů;Zákon o opatřeních ve věcech konfiskovaných patentů;TRUE;FALSE;8;1949-02-28;1;27336,0000000000000;3;2;0,6000000000000000;0,37500000000000000;0,250000000000000000;0;0;2;2;0,000000000000000;2,0000000000000000;172,003210678208490;NA;0,5000000000000000;17,00000000000000;1,0000000000000000;0,000246952111832855;3,33048579435589e-07;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,5306245692440432
148/1949 Sb.;Zákon o Národní galerii v Praze;Zákon o Národní galerii v Praze;FALSE;FALSE;10;1949-06-11;1;27233,0416666666679;1;0;1,0000000000000000;0,10000000000000001;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
183/1950 Sb.;Zákon o majetku zanechaném na území Československé republiky osobami, které optovaly pro Svaz sovětských socialistických republik a přesídlily na jeho území;Zákon o majetku osob, které optovaly pro SSSR;TRUE;FALSE;27;1950-12-28;1;26668,0000000000000;7;0;1,0000000000000000;0,25925925925925924;0,000000000000000000;1;1;0;0;157,943686868685859;0,0000000000000000;199,974542124541131;27,000000000000000;NA;57,00000000000000;NA;0,000267613641051976;1,35659547985707e-18;1,08354858823319e-05;0,00000000000000e+00;6,17967521111932e-05;1,0000000000000000
57/1957 Sb.;Zákon o úpravě některých nároků a závazků mezi československými a jugoslávskými občany;Zákon o úpravě nároků mezi čs. a jugoslávskými občany;FALSE;FALSE;14;1957-11-16;1;24153,0000000000000;5;0;1,0000000000000000;0,35714285714285715;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
38/1959 Sb.;Zákon o úpravě některých nároků a závazků mezi československými a polskými osobami;Zákon o úpravě nároků mezi čs. a polskými osobami;FALSE;FALSE;12;1959-07-21;1;23541,0000000000000;6;0;1,0000000000000000;0,50000000000000000;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
100/1961 Sb.;Zákon o úpravě některých nároků a závazků mezi československými a rumunskými osobami;Zákon o úpravě nároků mezi čs. a rumunskými osobami;FALSE;FALSE;12;1961-09-28;1;22741,0000000000000;6;0;1,0000000000000000;0,50000000000000000;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
37/1982 Sb.;Ústavní zákon o změnách státních hranic s Německou demokratickou republikou;Úst. zákon o změnách hranic s NDR;TRUE;FALSE;2;1982-04-14;1;15238,0416666666661;1;0;1,0000000000000000;0,50000000000000000;0,000000000000000000;1;1;0;0;173,878174603173676;0,0000000000000000;207,098214285712999;44,000000000000000;NA;66,00000000000000;NA;0,000431302181932348;1,35659547985707e-18;1,84906294878861e-08;0,00000000000000e+00;3,35122639496254e-04;1,0000000000000000
62/1983 Sb.;Zákon o věrnostním přídavku horníků;Zákon o věrnostním přídavku horníků;TRUE;TRUE;91;1983-06-15;2;9316,0416666666661;21;2;0,9130434782608695;0,23076923076923078;0,021978021978021980;3;3;1;2;177,396031746030758;118,1182539682546349;216,842200854700707;16,000000000000000;85,0000000000000000;110,80000000000000;0,5000000000000000;0,000335526418213458;1,25808176181098e-04;1,30906267853381e-05;0,00000000000000e+00;4,89831522826252e-04;0,3329947507448013
66/1986 Sb.;Zákon České národní rady o umělém přerušení těhotenství;Zákon o umělém přerušení těhotenství;TRUE;FALSE;34;1986-11-03;1;13515,0000000000000;7;0;1,0000000000000000;0,20588235294117646;0,000000000000000000;3;6;0;0;174,336904761903781;0,0000000000000000;212,622222222221751;67,833333333333329;NA;106,33333333333333;0,3333333333333333;0,000971399441783862;4,62575948857293e-18;1,26402553594525e-04;0,00000000000000e+00;1,94611264420931e-02;0,3903993500345442
480/1991 Sb.;Zákon o době nesvobody;Zákon o době nesvobody;FALSE;FALSE;4;1991-11-29;1;11722,0000000000000;1;0;1,0000000000000000;0,25000000000000000;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
17/1992 Sb.;Zákon o životním prostředí;Zákon o životním prostředí;TRUE;TRUE;94;1992-01-16;4;3099,3194444444443;7;1;0,8750000000000000;0,07446808510638298;0,010638297872340425;12;19;1;1;189,566702741701874;158,9563492063484773;259,087301587304296;29,631578947368421;72,0000000000000000;70,15000000000001;0,4102564102564103;0,001169934312537428;4,78600955701445e-04;5,47119215834714e-04;4,39325787068696e+01;1,59085088240754e-02;0,1220794605341794
125/1992 Sb.;Zákon o zřízení Sekretariátu Konference o bezpečnosti a spolupráci v Evropě a o výsadách a imunitách tohoto sekretariátu a dalších institucí Konference o bezpečnosti a spolupráci v Evropě;Zákon o zřízení Sekretariátu KBSE;TRUE;FALSE;11;1992-04-03;1;11596,0416666666661;1;0;1,0000000000000000;0,09090909090909091;0,000000000000000000;5;7;0;0;189,367063492062613;0,0000000000000000;231,226190476191078;13,857142857142858;NA;26,85714285714286;0,2000000000000000;0,000447257228342389;7,77263131728127e-18;7,37855298484977e-05;0,00000000000000e+00;2,82285933725206e-04;0,2929096765642349
541/1992 Sb.;Ústavní zákon o dělení majetku České a Slovenské Federativní Republiky mezi Českou republikou a Slovenskou republikou a jeho přechodu na Českou republiku a Slovenskou republiku;Úst. zákon o dělení majetku ČSFR;TRUE;FALSE;63;1992-12-08;1;11347,0000000000000;29;0;1,0000000000000000;0,46031746031746029;0,000000000000000000;2;2;0;0;192,867460317459773;0,0000000000000000;230,742857142857787;57,500000000000000;NA;85,00000000000000;1,0000000000000000;0,000520540844917142;2,71319095971414e-18;3,50709526318211e-05;0,00000000000000e+00;1,01595975925216e-03;0,5043438533983831
542/1992 Sb.;Ústavní zákon o zániku České a Slovenské Federativní Republiky;Úst. zákon o zániku ČSFR;TRUE;FALSE;26;1992-12-08;1;11347,0000000000000;5;0;1,0000000000000000;0,19230769230769232;0,000000000000000000;1;1;0;0;173,878174603173676;0,0000000000000000;207,098214285712999;44,000000000000000;NA;66,00000000000000;NA;0,000431302181932348;1,35659547985707e-18;1,84906294878861e-08;0,00000000000000e+00;3,35122639496254e-04;1,0000000000000000
1/1993 Sb.;Ústava České republiky;Ústava;TRUE;FALSE;423;1992-12-28;10;1132,3000000000000;28;23;0,5490196078431373;0,06619385342789598;0,054373522458628844;44;185;22;23;252,727777777780034;21,5000000000000000;308,329797979797036;18,199999999999999;0,0434782608695652;34,12980769230769;0,0787878787878788;0,004988296014456878;5,31309223032043e-06;4,26286055488643e-03;1,12113519796382e+04;3,21903023733164e-02;0,1878002287457375
3/1993 Sb.;Zákon České národní rady o státních symbolech České republiky;Zákon o státních symbolech;TRUE;FALSE;40;1992-12-29;2;5661,5000000000000;6;0;1,0000000000000000;0,14999999999999999;0,000000000000000000;6;6;0;0;169,578643578642783;0,0000000000000000;218,928571428571303;9,000000000000000;NA;28,00000000000000;0,6000000000000000;0,000395491186054240;9,25151897714586e-18;2,55717585438716e-05;0,00000000000000e+00;1,37516491160078e-04;0,2402945506863559
4/1993 Sb.;Ústavní zákon České národní rady o opatřeních souvisejících se zánikem České a Slovenské Federativní Republiky;Úst. zákon o opatřeních při zániku ČSFR;TRUE;FALSE;17;1992-12-31;1;11324,0000000000000;9;0;1,0000000000000000;0,52941176470588236;0,000000000000000000;1;1;0;0;173,878174603173676;0,0000000000000000;207,098214285712999;44,000000000000000;NA;66,00000000000000;NA;0,000431302181932348;1,35659547985707e-18;1,84906294878861e-08;0,00000000000000e+00;3,35122639496254e-04;1,0000000000000000
15/1993 Sb.;Zákon České národní rady o Armádě České republiky a o změnách a doplnění některých souvisejících zákonů;Zákon o Armádě;FALSE;FALSE;14;1992-12-31;4;2830,7500000000000;5;0;1,0000000000000000;0,35714285714285715;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
157/1994 Sb.;Zákon o státních vyznamenáních České republiky;Zákon o státních vyznamenáních;TRUE;FALSE;132;1994-07-29;1;10749,0416666666661;2;1;0,6666666666666666;0,01515151515151515;0,007575757575757576;0;0;1;1;0,000000000000000;159,2896825396817917;237,633134920635769;NA;72,0000000000000000;362,00000000000000;NA;0,000246952111832855;4,78600955701426e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;1,0000000000000000
272/1996 Sb.;Zákon, kterým se provádějí některá opatření v soustavě ústředních orgánů státní správy České republiky a kterým se mění a doplňuje zákon České národní rady č. 2/1969 Sb., o zřízení ministerstev a jiných ústředních orgánů státní správy České republiky, ve znění pozdějších předpisů, a mění a doplňuje zákon č. 97/1993 Sb., o působnosti Správy státních hmotných rezerv;Zákon o opatřeních v soustavě ústř. orgánů státní správy;FALSE;FALSE;14;1996-11-01;1;9923,0000000000000;1;0;1,0000000000000000;0,07142857142857142;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
99/2000 Sb.;Zákon o zákazu dodávek pro jadernou elektrárnu Búšehr;Zákon o zákazu dodávek pro jadernou elektrárnu Búšehr;FALSE;FALSE;12;2000-04-25;2;5939,0000000000000;4;0;1,0000000000000000;0,33333333333333331;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
46/2002 Sb.;Zákon o přijetí úvěru Českou republikou na financování investičních potřeb souvisejících s prováděním projektu českých dálnic B;Zákon o přijetí úvěru projekt českých dálnic B;FALSE;FALSE;10;2002-02-08;1;7998,0000000000000;2;0;1,0000000000000000;0,20000000000000001;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
197/2002 Sb.;Zákon o přijetí úvěru Českou republikou od Evropské investiční banky na financování programu Rozvoj materiálně technické základny Masarykovy univerzity v Brně;Zákon o přijetí úvěru EIB na rozvoj základny MU v Brně;FALSE;FALSE;5;2002-05-24;1;7893,0416666666670;2;0;1,0000000000000000;0,40000000000000002;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
274/2002 Sb.;Zákon o přijetí úvěru Českou republikou na financování investičních potřeb souvisejících s prováděním projektu dálničního obchvatu Plzně a souvisejících silničních přivaděčů;Zákon o přijetí úvěru na projekt dálničního obchvatu Plzně;FALSE;FALSE;7;2002-06-28;1;7858,0416666666670;2;0;1,0000000000000000;0,28571428571428570;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
515/2002 Sb.;Ústavní zákon o referendu o přistoupení České republiky k Evropské unii a o změně ústavního zákona č. 1/1993 Sb., Ústava České republiky, ve znění pozdějších ústavních zákonů;Úst. zákon o referendu o přistoupení k EU;TRUE;FALSE;24;2002-12-13;1;7612,0000000000000;1;0;1,0000000000000000;0,04166666666666666;0,000000000000000000;3;18;0;0;173,878174603173676;0,0000000000000000;207,098214285712999;9,888888888888889;NA;28,88888888888889;0,6666666666666666;0,000589047025235306;4,62575948857293e-18;1,14534898478945e-04;0,00000000000000e+00;6,57011784725649e-04;0,6048484223982162
314/2004 Sb.;Zákon o přijetí úvěrů od Evropské investiční banky na financování výstavby silničního okruhu kolem hlavního města Prahy, část jihozápadní;Zákon o přijetí úvěrů EIB na silničního okruhu kolem Prahy;FALSE;FALSE;9;2004-05-27;1;7159,0416666666670;2;0;1,0000000000000000;0,22222222222222221;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
472/2004 Sb.;Zákon o přijetí úvěrů od Evropské investiční banky na financování výstavby části dálnice D8;Zákon o přijetí úvěrů EIB na výstavbu dálnice D8;FALSE;FALSE;16;2004-08-24;1;7070,0416666666670;2;0;1,0000000000000000;0,12500000000000000;0,000000000000000000;0;0;0;0;0,000000000000000;0,0000000000000000;0,000000000000000;NA;NA;NA;NA;0,000246952111832855;1,35659547985707e-18;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;NA
